id,data,party_or_author_type,party_popularity,aprovacao
2324823-9,2023-03-15,PP,100.0,1.0
2343079-47,2023-03-15,Sociedade Civil,80.0,1.0
2343079-50,2023-03-15,Sociedade Civil,100.0,1.0
2345499-26,2023-03-15,Órgão do Poder Legislativo,60.0,1.0
2350706-6,2023-03-15,Órgão do Poder Legislativo,60.0,1.0
557678-74,2023-03-15,Órgão do Poder Judiciário,80.0,1.0
557678-76,2023-03-15,Órgão do Poder Judiciário,100.0,1.0
557678-78,2023-03-15,Órgão do Poder Judiciário,100.0,0.0
557678-80,2023-03-15,Órgão do Poder Judiciário,80.0,1.0
2190485-49,2023-03-16,PRD,100.0,1.0
2190485-51,2023-03-16,PRD,100.0,1.0
2291237-42,2023-03-16,PP,100.0,1.0
2291237-44,2023-03-16,PP,100.0,1.0
2291237-46,2023-03-16,PP,100.0,1.0
2342228-52,2023-03-21,Sociedade Civil,100.0,1.0
2342228-55,2023-03-21,Sociedade Civil,100.0,1.0
2345499-48,2023-03-21,Órgão do Poder Legislativo,80.0,1.0
2345499-50,2023-03-21,Órgão do Poder Legislativo,100.0,0.0
2345499-52,2023-03-21,Órgão do Poder Legislativo,80.0,1.0
2345499-54,2023-03-21,Órgão do Poder Legislativo,80.0,1.0
2352207-7,2023-03-21,PT,100.0,1.0
2266830-46,2023-03-22,PL,100.0,1.0
2266830-49,2023-03-22,PL,100.0,1.0
2301683-33,2023-03-22,PT,100.0,0.0
2301683-44,2023-03-22,PT,80.0,1.0
2301683-48,2023-03-22,PT,80.0,1.0
2351655-7,2023-03-22,PSD,100.0,1.0
2352308-8,2023-03-22,PSB,100.0,1.0
2352400-8,2023-03-22,PL,100.0,1.0
2352409-7,2023-03-22,PDT,100.0,1.0
2352459-10,2023-03-22,SOLIDARI,80.0,1.0
946514-130,2023-03-22,PSB,100.0,1.0
946514-132,2023-03-22,PSB,100.0,1.0
2077748-103,2023-03-23,PSD,100.0,1.0
2077748-105,2023-03-23,PSD,100.0,1.0
2349176-31,2023-03-23,PDT,100.0,1.0
2349176-33,2023-03-23,PDT,100.0,1.0
2077324-44,2023-04-11,UNIÃO,80.0,1.0
2234112-67,2023-04-11,PL,100.0,1.0
2326749-8,2023-04-11,PL,100.0,1.0
2352500-11,2023-04-11,PT,80.0,1.0
2352514-8,2023-04-11,UNIÃO,100.0,1.0
2342255-8,2023-04-19,UNIÃO,100.0,1.0
2356256-8,2023-04-19,PSD,100.0,1.0
2310837-8,2023-04-25,Órgão do Poder Legislativo,80.0,1.0
2337246-43,2023-04-25,UNIÃO,100.0,1.0
2337246-46,2023-04-25,UNIÃO,100.0,1.0
2351177-32,2023-05-02,Órgão do Poder Executivo,100.0,1.0
2351177-34,2023-05-02,Órgão do Poder Executivo,100.0,1.0
2351177-36,2023-05-02,Órgão do Poder Executivo,100.0,1.0
2351179-27,2023-05-02,Órgão do Poder Executivo,100.0,0.0
2236282-32,2023-05-04,PT,80.0,1.0
2236282-38,2023-05-04,PT,80.0,1.0
2236282-40,2023-05-04,PT,100.0,1.0
2321381-7,2023-05-04,MDB,60.0,1.0
2342873-10,2023-05-04,PDT,100.0,1.0
2351179-51,2023-05-04,Órgão do Poder Executivo,80.0,1.0
2351179-54,2023-05-04,Órgão do Poder Executivo,80.0,1.0
2355991-29,2023-05-04,PSD,100.0,1.0
2355991-31,2023-05-04,PSD,100.0,1.0
2359780-7,2023-05-04,Órgão do Poder Legislativo,80.0,1.0
2224573-14,2023-05-09,Órgão do Poder Legislativo,80.0,1.0
2227260-44,2023-05-09,PT,100.0,1.0
2279183-61,2023-05-09,Órgão do Poder Legislativo,100.0,1.0
2279183-64,2023-05-09,Órgão do Poder Legislativo,100.0,1.0
2354210-8,2023-05-09,REPUBLICANOS,100.0,1.0
2356610-8,2023-05-09,PT,100.0,1.0
2357055-12,2023-05-09,Órgão do Poder Judiciário,80.0,1.0
2357055-16,2023-05-09,Órgão do Poder Judiciário,80.0,1.0
2357639-9,2023-05-09,Órgão do Poder Judiciário,80.0,1.0
2358527-8,2023-05-09,Órgão do Poder Judiciário,80.0,1.0
2359878-8,2023-05-09,PT,100.0,1.0
2359880-8,2023-05-09,PT,100.0,1.0
407891-119,2023-05-09,Órgão do Poder Legislativo,100.0,1.0
843310-92,2023-05-09,Órgão do Poder Legislativo,100.0,1.0
2077324-94,2023-05-10,UNIÃO,100.0,1.0
2077324-97,2023-05-10,UNIÃO,100.0,1.0
2217388-52,2023-05-10,REPUBLICANOS,100.0,1.0
2217388-54,2023-05-10,REPUBLICANOS,100.0,1.0
2227260-54,2023-05-10,PT,100.0,1.0
2227260-57,2023-05-10,PT,100.0,1.0
2306513-44,2023-05-10,PT,100.0,1.0
2306513-46,2023-05-10,PT,100.0,1.0
2333334-44,2023-05-10,PT,100.0,1.0
2333334-46,2023-05-10,PT,100.0,1.0
2334279-38,2023-05-10,Órgão do Poder Judiciário,100.0,0.0
2334279-57,2023-05-10,Órgão do Poder Judiciário,80.0,1.0
2334279-60,2023-05-10,Órgão do Poder Judiciário,80.0,1.0
2354502-8,2023-05-10,REPUBLIC,80.0,1.0
2357055-29,2023-05-10,Órgão do Poder Judiciário,80.0,1.0
2357055-31,2023-05-10,Órgão do Poder Judiciário,80.0,1.0
2359190-8,2023-05-10,Órgão do Poder Legislativo,100.0,1.0
2353980-8,2023-05-11,PODE,80.0,1.0
2115253-94,2023-05-16,PDT,100.0,1.0
2359287-7,2023-05-16,PDT,100.0,1.0
2362137-8,2023-05-16,PT,100.0,1.0
2115253-104,2023-05-17,PDT,100.0,0.0
2115253-111,2023-05-17,PDT,80.0,0.0
2115253-116,2023-05-17,PDT,60.0,0.0
2115253-118,2023-05-17,PDT,40.0,1.0
2115253-121,2023-05-17,PDT,40.0,1.0
2115253-123,2023-05-17,PDT,40.0,1.0
2303124-84,2023-05-17,Órgão do Poder Legislativo,100.0,1.0
2303124-90,2023-05-17,Órgão do Poder Legislativo,100.0,1.0
2303124-92,2023-05-17,Órgão do Poder Legislativo,100.0,1.0
2362292-8,2023-05-17,Órgão do Poder Executivo,80.0,1.0
2361240-8,2023-05-18,PODE,80.0,1.0
2362775-8,2023-05-18,UNIÃO,100.0,1.0
2357053-30,2023-05-23,Órgão do Poder Executivo,80.0,0.0
2357053-38,2023-05-23,Órgão do Poder Executivo,60.0,1.0
2357053-47,2023-05-23,Órgão do Poder Executivo,80.0,1.0
2357053-50,2023-05-23,Órgão do Poder Executivo,80.0,0.0
2357053-70,2023-05-24,Órgão do Poder Executivo,60.0,0.0
2357053-72,2023-05-24,Órgão do Poder Executivo,40.0,1.0
2362190-9,2023-05-24,PSD,100.0,1.0
345311-248,2023-05-30,PSD,100.0,0.0
345311-257,2023-05-30,PSD,80.0,1.0
345311-270,2023-05-30,PSD,80.0,1.0
345311-281,2023-05-30,PSD,80.0,1.0
2359044-39,2023-05-31,UNIÃO,100.0,1.0
2359044-43,2023-05-31,UNIÃO,100.0,1.0
2167882-49,2023-06-06,Órgão do Poder Legislativo,100.0,1.0
2167882-52,2023-06-06,Órgão do Poder Legislativo,100.0,1.0
2263390-26,2023-06-06,UNIÃO,100.0,1.0
2263390-30,2023-06-06,UNIÃO,100.0,1.0
2364014-7,2023-06-06,UNIÃO,100.0,1.0
2366498-8,2023-06-06,Órgão do Poder Legislativo,100.0,1.0
2264376-69,2023-06-13,PSD,80.0,1.0
2264376-71,2023-06-13,PSD,80.0,1.0
2318541-73,2023-06-13,Órgão do Poder Legislativo,100.0,1.0
2318541-76,2023-06-13,Órgão do Poder Legislativo,100.0,0.0
2318541-78,2023-06-13,Órgão do Poder Legislativo,80.0,1.0
2332350-9,2023-06-13,PSD,100.0,1.0
2350302-39,2023-06-13,PODE,80.0,1.0
2350302-42,2023-06-13,PODE,80.0,0.0
2350302-44,2023-06-13,PODE,60.0,1.0
2358921-20,2023-06-13,Órgão do Poder Executivo,60.0,1.0
2358921-22,2023-06-13,Órgão do Poder Executivo,60.0,1.0
2358922-21,2023-06-13,Órgão do Poder Executivo,60.0,1.0
2358922-23,2023-06-13,Órgão do Poder Executivo,80.0,1.0
2364109-16,2023-06-14,UNIÃO,100.0,1.0
2364109-21,2023-06-14,UNIÃO,100.0,1.0
2364109-35,2023-06-14,UNIÃO,100.0,1.0
2364109-37,2023-06-14,UNIÃO,100.0,1.0
2367595-12,2023-06-14,UNIÃO,100.0,1.0
2345625-86,2023-06-20,PSD,100.0,1.0
2350705-9,2023-06-20,PSD,100.0,1.0
2360675-26,2023-06-20,Sociedade Civil,100.0,1.0
2360675-28,2023-06-20,Sociedade Civil,100.0,1.0
2369210-7,2023-06-20,Sociedade Civil,100.0,1.0
2369594-8,2023-06-20,PL,100.0,1.0
2362716-37,2023-07-03,Órgão do Poder Executivo,100.0,1.0
2362716-45,2023-07-03,Órgão do Poder Executivo,100.0,0.0
2362716-47,2023-07-03,Órgão do Poder Executivo,80.0,1.0
2360503-27,2023-07-07,Órgão do Poder Executivo,80.0,0.0
2360503-35,2023-07-07,Órgão do Poder Executivo,60.0,0.0
2360503-45,2023-07-07,Órgão do Poder Executivo,40.0,0.0
2360503-49,2023-07-07,Órgão do Poder Executivo,20.0,0.0
2360503-50,2023-07-07,Órgão do Poder Executivo,20.0,1.0
2360503-54,2023-07-07,Órgão do Poder Executivo,20.0,0.0
2360503-63,2023-07-07,Órgão do Poder Executivo,20.0,0.0
2360503-78,2023-07-07,Órgão do Poder Executivo,20.0,1.0
2367064-56,2023-07-07,Órgão do Poder Executivo,40.0,1.0
2367064-61,2023-07-07,Órgão do Poder Executivo,60.0,1.0
2367064-84,2023-07-07,Órgão do Poder Executivo,60.0,1.0
2124223-53,2023-08-01,PDT,60.0,1.0
2344909-30,2023-08-01,Órgão do Poder Legislativo,80.0,1.0
2345625-119,2023-08-01,PSD,100.0,1.0
2345625-122,2023-08-01,PSD,100.0,1.0
2355627-8,2023-08-01,REPUBLIC,80.0,1.0
2355731-8,2023-08-01,REPUBLIC,80.0,1.0
2361969-15,2023-08-01,PSOL,80.0,1.0
2366541-8,2023-08-01,COMISSÃO ESPECIAL,60.0,1.0
2366628-8,2023-08-01,PRD,100.0,1.0
2366634-7,2023-08-01,Órgão do Poder Legislativo,80.0,1.0
2371571-8,2023-08-01,PSOL,80.0,1.0
369205-129,2023-08-01,PMDB,100.0,1.0
2357785-8,2023-08-02,Órgão do Poder Legislativo,80.0,1.0
2372948-8,2023-08-02,PSD,100.0,1.0
2372986-8,2023-08-02,COMISSÃO PARLAMENTAR DE INQUÉRITO,100.0,1.0
2374507-33,2023-08-03,MDB,80.0,1.0
2374507-36,2023-08-03,MDB,80.0,1.0
2375319-6,2023-08-03,MDB,80.0,1.0
1197773-66,2023-08-08,PP,100.0,1.0
2024502-71,2023-08-08,SOLIDARIEDADE,80.0,1.0
2162802-65,2023-08-08,PT,100.0,1.0
2199740-19,2023-08-08,PT,100.0,1.0
2205254-76,2023-08-08,REPUBLIC,100.0,1.0
2205254-79,2023-08-08,REPUBLIC,100.0,1.0
2215994-41,2023-08-08,PRD,100.0,1.0
2236970-39,2023-08-08,PT,100.0,1.0
2236970-41,2023-08-08,PT,100.0,1.0
2277019-43,2023-08-08,UNIÃO,100.0,1.0
2288602-42,2023-08-08,CIDADANIA,100.0,1.0
2353241-8,2023-08-08,CIDADANIA,100.0,1.0
2372983-7,2023-08-08,UNIÃO,100.0,1.0
2374933-7,2023-08-08,PL,100.0,1.0
2375437-7,2023-08-08,UNIÃO,100.0,1.0
2375494-9,2023-08-08,PT,100.0,1.0
2375497-8,2023-08-08,PT,100.0,1.0
2375498-8,2023-08-08,PT,100.0,1.0
2375501-8,2023-08-08,PP,100.0,1.0
620831-81,2023-08-08,DPU - Defensoria Pública da União,60.0,1.0
620831-84,2023-08-08,DPU - Defensoria Pública da União,60.0,1.0
1197773-104,2023-08-09,PP,100.0,1.0
1197773-76,2023-08-09,PP,100.0,0.0
1197773-81,2023-08-09,PP,80.0,0.0
1197773-87,2023-08-09,PP,60.0,0.0
1197773-90,2023-08-09,PP,40.0,1.0
1197773-95,2023-08-09,PP,40.0,0.0
1197773-99,2023-08-09,PP,20.0,0.0
1202922-92,2023-08-09,PODE,80.0,1.0
1202922-95,2023-08-09,PODE,80.0,1.0
2266069-109,2023-08-09,PT,100.0,1.0
2266069-112,2023-08-09,PT,100.0,0.0
2266069-114,2023-08-09,PT,80.0,1.0
2277019-65,2023-08-09,UNIÃO,100.0,1.0
2277019-68,2023-08-09,UNIÃO,100.0,0.0
2277019-70,2023-08-09,UNIÃO,80.0,1.0
2278901-58,2023-08-09,PRD,100.0,1.0
2278901-61,2023-08-09,PRD,100.0,1.0
2288602-50,2023-08-09,CIDADANIA,100.0,1.0
2288602-52,2023-08-09,CIDADANIA,100.0,1.0
2314799-85,2023-08-09,Órgão do Poder Legislativo,80.0,1.0
2314799-88,2023-08-09,Órgão do Poder Legislativo,100.0,1.0
2341786-51,2023-08-09,COMISSÃO ESPECIAL,80.0,1.0
2341786-56,2023-08-09,COMISSÃO ESPECIAL,100.0,1.0
2358915-19,2023-08-09,PSOL,80.0,1.0
2358915-25,2023-08-09,PSOL,100.0,1.0
2366271-34,2023-08-09,PSD,100.0,1.0
2366271-37,2023-08-09,PSD,100.0,1.0
2375543-9,2023-08-09,PSOL,100.0,1.0
369205-151,2023-08-09,PMDB,100.0,1.0
369205-154,2023-08-09,PMDB,100.0,1.0
2194496-25,2023-08-10,PSB,100.0,1.0
2194496-28,2023-08-10,PSB,100.0,1.0
2254205-51,2023-08-10,PROS,80.0,1.0
2368356-8,2023-08-10,PSB,100.0,1.0
2375443-8,2023-08-10,NOVO,100.0,1.0
2375975-7,2023-08-10,PROS,100.0,1.0
2375976-7,2023-08-10,PSOL,100.0,1.0
2375982-7,2023-08-10,PL,100.0,1.0
2376017-7,2023-08-10,PSB,100.0,1.0
2024502-94,2023-08-15,SOLIDARIEDADE,80.0,1.0
2024502-98,2023-08-15,SOLIDARIEDADE,80.0,1.0
2215994-59,2023-08-15,PRD,100.0,1.0
2215994-62,2023-08-15,PRD,100.0,1.0
2229557-68,2023-08-15,Órgão do Poder Legislativo,100.0,1.0
2229557-70,2023-08-15,Órgão do Poder Legislativo,100.0,1.0
2229557-73,2023-08-15,Órgão do Poder Legislativo,100.0,1.0
2157806-93,2023-08-16,PT,80.0,1.0
2211942-78,2023-08-16,NOVO,100.0,1.0
2211942-81,2023-08-16,NOVO,100.0,1.0
2275359-87,2023-08-16,PL,100.0,1.0
2275359-90,2023-08-16,PL,100.0,0.0
2275359-92,2023-08-16,PL,80.0,1.0
2336549-36,2023-08-16,PSB,100.0,1.0
2336549-39,2023-08-16,PSB,100.0,1.0
2353954-41,2023-08-16,PDT,80.0,1.0
2353954-45,2023-08-16,PDT,100.0,1.0
2362947-9,2023-08-16,PT,80.0,1.0
2370182-41,2023-08-16,PSOL,100.0,1.0
2370182-44,2023-08-16,PSOL,100.0,1.0
2375983-10,2023-08-16,PDT,100.0,1.0
2379376-8,2023-08-16,UNIÃO,80.0,1.0
503670-80,2023-08-16,UNIÃO,80.0,1.0
2357053-105,2023-08-22,Órgão do Poder Executivo,80.0,1.0
2357053-108,2023-08-22,Órgão do Poder Executivo,100.0,1.0
2357053-110,2023-08-22,Órgão do Poder Executivo,100.0,0.0
2357053-119,2023-08-22,Órgão do Poder Executivo,80.0,0.0
2357053-122,2023-08-22,Órgão do Poder Executivo,60.0,0.0
2357053-124,2023-08-22,Órgão do Poder Executivo,40.0,1.0
2357053-96,2023-08-22,Órgão do Poder Executivo,40.0,0.0
2369906-22,2023-08-24,PRD,100.0,1.0
2370320-9,2023-08-24,MDB,80.0,1.0
2371594-10,2023-08-24,PSB,100.0,1.0
2088205-67,2023-08-29,PSD,100.0,1.0
2320643-8,2023-08-29,Órgão do Poder Legislativo,100.0,1.0
2331282-8,2023-08-29,PSD,100.0,1.0
2350586-37,2023-08-29,REPUBLIC,100.0,1.0
2359564-22,2023-08-29,PODE,80.0,1.0
2377273-8,2023-08-29,REPUBLIC,100.0,1.0
2377516-12,2023-08-29,CIDADANIA,100.0,1.0
2377518-12,2023-08-29,REPUBLIC,100.0,1.0
2377566-12,2023-08-29,PODE,80.0,1.0
2377675-8,2023-08-29,PSD,100.0,1.0
2379582-7,2023-08-29,UNIÃO,80.0,1.0
2380451-7,2023-08-29,PODE,100.0,1.0
2382599-8,2023-08-29,PODE,100.0,1.0
2382611-10,2023-08-29,PL,80.0,1.0
380852-94,2023-08-29,PT,80.0,1.0
575585-54,2023-08-29,Órgão do Poder Legislativo,100.0,1.0
2190895-116,2023-08-30,CIDADANIA,100.0,0.0
2236970-64,2023-08-30,PT,80.0,1.0
2236970-67,2023-08-30,PT,100.0,1.0
2350586-63,2023-08-30,REPUBLIC,100.0,1.0
2350586-73,2023-08-30,REPUBLIC,100.0,0.0
2350586-75,2023-08-30,REPUBLIC,80.0,1.0
2369016-46,2023-08-30,PSD,100.0,1.0
2369016-49,2023-08-30,PSD,100.0,1.0
2336833-9,2023-09-04,UNIÃO,80.0,1.0
365881-93,2023-09-04,Órgão do Poder Executivo,20.0,1.0
365881-96,2023-09-04,Órgão do Poder Executivo,40.0,0.0
365881-98,2023-09-04,Órgão do Poder Executivo,40.0,1.0
2336393-52,2023-09-05,UNIÃO,100.0,1.0
2336393-59,2023-09-05,UNIÃO,100.0,0.0
2336393-61,2023-09-05,UNIÃO,80.0,0.0
2336393-64,2023-09-05,UNIÃO,60.0,0.0
2336393-67,2023-09-05,UNIÃO,40.0,0.0
2336393-69,2023-09-05,UNIÃO,20.0,1.0
2380935-9,2023-09-05,Órgão do Poder Executivo,60.0,1.0
2383286-45,2023-09-05,Órgão do Poder Executivo,60.0,1.0
2383286-60,2023-09-05,Órgão do Poder Executivo,80.0,1.0
2374400-23,2023-09-13,Órgão do Poder Executivo,80.0,0.0
2374400-39,2023-09-13,Órgão do Poder Executivo,80.0,0.0
2374400-40,2023-09-13,Órgão do Poder Executivo,60.0,1.0
2374400-46,2023-09-13,Órgão do Poder Executivo,60.0,0.0
2374400-49,2023-09-13,Órgão do Poder Executivo,40.0,1.0
2374400-50,2023-09-13,Órgão do Poder Executivo,40.0,1.0
2374400-58,2023-09-13,Órgão do Poder Executivo,60.0,1.0
2374400-60,2023-09-13,Órgão do Poder Executivo,80.0,1.0
2387066-33,2023-09-13,MDB,100.0,0.0
2387066-44,2023-09-13,MDB,80.0,0.0
2387066-55,2023-09-13,MDB,60.0,0.0
2387066-63,2023-09-13,MDB,40.0,1.0
2387067-18,2023-09-13,MDB,40.0,1.0
2387264-8,2023-09-13,MDB,40.0,1.0
2387266-8,2023-09-13,MDB,60.0,1.0
2372071-26,2023-09-14,Órgão do Poder Executivo,80.0,0.0
2372071-41,2023-09-14,Órgão do Poder Executivo,80.0,1.0
2372071-46,2023-09-14,Órgão do Poder Executivo,80.0,1.0
2387066-100,2023-09-14,MDB,80.0,0.0
2387066-101,2023-09-14,MDB,80.0,0.0
2387066-103,2023-09-14,MDB,60.0,1.0
2387066-105,2023-09-14,MDB,60.0,1.0
2387066-70,2023-09-14,MDB,60.0,0.0
2387066-73,2023-09-14,MDB,40.0,0.0
2387066-78,2023-09-14,MDB,40.0,0.0
2387066-80,2023-09-14,MDB,40.0,0.0
2387066-84,2023-09-14,MDB,20.0,0.0
2387066-89,2023-09-14,MDB,0.0,0.0
2387066-94,2023-09-14,MDB,0.0,1.0
2387066-98,2023-09-14,MDB,20.0,1.0
2387067-23,2023-09-14,MDB,40.0,0.0
2387067-33,2023-09-14,MDB,40.0,1.0
2387067-41,2023-09-14,MDB,60.0,1.0
2074843-98,2023-09-19,PSDB,80.0,1.0
2168710-118,2023-09-19,UNIÃO,20.0,1.0
2168710-120,2023-09-19,UNIÃO,40.0,1.0
2371092-7,2023-09-19,MDB,80.0,1.0
2375376-7,2023-09-19,MDB,80.0,1.0
2375630-8,2023-09-19,PSD,100.0,1.0
2377567-8,2023-09-19,PT,100.0,1.0
2378888-7,2023-09-19,REPUBLIC,80.0,1.0
2379387-8,2023-09-19,PSDB,100.0,1.0
2384886-6,2023-09-19,PSD,100.0,1.0
2386642-7,2023-09-19,Órgão do Poder Legislativo,100.0,1.0
2387338-8,2023-09-19,SOLIDARI,80.0,1.0
602764-112,2023-09-19,PT,100.0,1.0
2207768-105,2023-09-20,SOLIDARIEDADE,100.0,1.0
2282142-9,2023-09-20,AVANTE,100.0,1.0
2309768-90,2023-09-20,MDB,80.0,1.0
2309768-93,2023-09-20,MDB,100.0,1.0
2347133-48,2023-09-20,REPUBLIC,80.0,1.0
2347133-51,2023-09-20,REPUBLIC,80.0,1.0
2372891-9,2023-09-20,PODE,100.0,1.0
2376492-10,2023-09-20,PDT,100.0,1.0
541855-73,2023-09-20,MDB,100.0,1.0
2224999-104,2023-10-03,PSD,100.0,0.0
2224999-107,2023-10-03,PSD,80.0,1.0
2224999-63,2023-10-03,PSD,80.0,0.0
2224999-67,2023-10-03,PSD,60.0,0.0
2224999-77,2023-10-03,PSD,40.0,0.0
2224999-88,2023-10-03,PSD,20.0,0.0
2224999-96,2023-10-03,PSD,20.0,1.0
2309053-157,2023-10-03,Órgão do Poder Executivo,80.0,0.0
2309053-167,2023-10-03,Órgão do Poder Executivo,60.0,0.0
2309053-173,2023-10-03,Órgão do Poder Executivo,40.0,0.0
2309053-174,2023-10-03,Órgão do Poder Executivo,40.0,1.0
2309053-176,2023-10-03,Órgão do Poder Executivo,40.0,0.0
2309053-179,2023-10-03,Órgão do Poder Executivo,20.0,0.0
2309053-181,2023-10-03,Órgão do Poder Executivo,20.0,1.0
2309053-183,2023-10-03,Órgão do Poder Executivo,40.0,1.0
2387035-21,2023-10-03,Órgão do Poder Executivo,60.0,0.0
602764-117,2023-10-03,PT,100.0,0.0
2358915-39,2023-10-04,PSOL,100.0,0.0
2358915-53,2023-10-04,PSOL,80.0,0.0
2358915-67,2023-10-04,PSOL,60.0,1.0
2358915-84,2023-10-04,PSOL,60.0,1.0
2387035-44,2023-10-04,Órgão do Poder Executivo,40.0,0.0
2387035-55,2023-10-04,Órgão do Poder Executivo,40.0,0.0
2387035-57,2023-10-04,Órgão do Poder Executivo,40.0,1.0
2387035-62,2023-10-04,Órgão do Poder Executivo,40.0,1.0
602764-129,2023-10-04,PT,80.0,1.0
602764-131,2023-10-04,PT,80.0,1.0
1306668-171,2023-10-10,MDB,100.0,1.0
2380438-41,2023-10-10,Órgão do Poder Legislativo,100.0,1.0
2380438-47,2023-10-10,Órgão do Poder Legislativo,100.0,0.0
2380438-49,2023-10-10,Órgão do Poder Legislativo,80.0,1.0
2381431-38,2023-10-10,REPUBLIC,80.0,1.0
2385788-8,2023-10-10,REPUBLIC,100.0,1.0
2386178-26,2023-10-10,SOLIDARI,80.0,1.0
2386178-29,2023-10-10,SOLIDARI,80.0,1.0
2388514-23,2023-10-10,PSD,20.0,1.0
2388514-26,2023-10-10,PSD,40.0,1.0
2390330-8,2023-10-10,PSD,60.0,1.0
2390336-8,2023-10-10,PDT,100.0,1.0
2390362-8,2023-10-10,PT,80.0,1.0
2390616-8,2023-10-10,MDB,100.0,1.0
2390631-8,2023-10-10,REPUBLICANOS,100.0,1.0
2395369-8,2023-10-10,PCdoB,100.0,1.0
121389-76,2023-10-18,PT,80.0,1.0
2176186-56,2023-10-18,Órgão do Poder Legislativo,80.0,1.0
2330015-32,2023-10-18,PSOL,60.0,1.0
2351807-9,2023-10-18,Órgão do Poder Legislativo,80.0,1.0
2377559-9,2023-10-18,PSOL,60.0,1.0
2382700-10,2023-10-18,NOVO,100.0,1.0
2383595-7,2023-10-18,PSOL,80.0,1.0
2394595-9,2023-10-18,Órgão do Poder Legislativo,80.0,1.0
2397398-8,2023-10-18,MDB,100.0,1.0
2383287-23,2023-10-25,Órgão do Poder Executivo,40.0,0.0
2383287-30,2023-10-25,Órgão do Poder Executivo,40.0,0.0
2383287-41,2023-10-25,Órgão do Poder Executivo,40.0,0.0
2383287-43,2023-10-25,Órgão do Poder Executivo,40.0,1.0
2383287-47,2023-10-25,Órgão do Poder Executivo,40.0,0.0
2383287-50,2023-10-25,Órgão do Poder Executivo,20.0,0.0
2383287-53,2023-10-25,Órgão do Poder Executivo,20.0,0.0
2383287-61,2023-10-25,Órgão do Poder Executivo,20.0,0.0
2383287-63,2023-10-25,Órgão do Poder Executivo,20.0,1.0
2395452-27,2023-10-25,MDB,100.0,1.0
2395452-29,2023-10-25,MDB,100.0,1.0
2373053-30,2023-10-26,REPUBLIC,100.0,1.0
2373053-33,2023-10-26,REPUBLIC,100.0,1.0
2388093-29,2023-10-26,Órgão do Poder Legislativo,80.0,1.0
2388093-40,2023-10-26,Órgão do Poder Legislativo,100.0,1.0
2388093-44,2023-10-26,Órgão do Poder Legislativo,100.0,1.0
2388093-62,2023-10-26,Órgão do Poder Legislativo,100.0,1.0
2388093-66,2023-10-26,Órgão do Poder Legislativo,100.0,1.0
2397389-8,2023-10-26,Órgão do Poder Legislativo,100.0,1.0
2398746-7,2023-10-26,PT,80.0,1.0
2191874-69,2023-10-30,SOLIDARIEDADE,100.0,1.0
2218267-68,2023-10-30,REPUBLICANOS,100.0,1.0
2218267-72,2023-10-30,REPUBLICANOS,100.0,1.0
2345281-40,2023-10-30,PDT,100.0,1.0
2353617-24,2023-10-30,PL,80.0,1.0
2364466-38,2023-10-30,PT,100.0,1.0
2364466-41,2023-10-30,PT,100.0,1.0
2372968-21,2023-10-30,PL,80.0,1.0
2372968-23,2023-10-30,PL,80.0,1.0
2372968-28,2023-10-30,PL,100.0,1.0
2372968-30,2023-10-30,PL,100.0,1.0
2389122-8,2023-10-30,PDT,100.0,1.0
2399347-8,2023-10-30,PL,100.0,1.0
2400114-7,2023-10-30,PP,20.0,1.0
2400115-8,2023-10-30,Órgão do Poder Legislativo,100.0,1.0
2400117-7,2023-10-30,PT,100.0,1.0
2400118-7,2023-10-30,Órgão do Poder Legislativo,100.0,1.0
2400119-8,2023-10-30,SOLIDARIEDADE,100.0,1.0
2263390-61,2023-10-31,UNIÃO,60.0,1.0
2263390-67,2023-10-31,UNIÃO,80.0,0.0
2263390-69,2023-10-31,UNIÃO,80.0,1.0
2376169-40,2023-10-31,PL,100.0,0.0
2376169-46,2023-10-31,PL,80.0,0.0
2376169-55,2023-10-31,PL,60.0,0.0
2376169-62,2023-10-31,PL,40.0,1.0
2376169-65,2023-10-31,PL,40.0,0.0
2376169-67,2023-10-31,PL,20.0,1.0
2381431-54,2023-10-31,REPUBLIC,100.0,1.0
2381431-59,2023-10-31,REPUBLIC,100.0,1.0
503670-111,2023-10-31,UNIÃO,80.0,1.0
503670-115,2023-10-31,UNIÃO,80.0,1.0
503670-99,2023-10-31,UNIÃO,80.0,0.0
2111588-114,2023-11-01,Órgão do Poder Judiciário,80.0,1.0
2111588-117,2023-11-01,Órgão do Poder Judiciário,100.0,0.0
2111588-119,2023-11-01,Órgão do Poder Judiciário,80.0,1.0
2191874-86,2023-11-01,SOLIDARIEDADE,100.0,1.0
2191874-88,2023-11-01,SOLIDARIEDADE,100.0,1.0
2207520-46,2023-11-01,PL,40.0,1.0
2234325-8,2023-11-01,Órgão do Poder Judiciário,80.0,1.0
2254495-34,2023-11-01,MDB,100.0,1.0
2297343-48,2023-11-01,PP,40.0,1.0
2297343-50,2023-11-01,PP,60.0,1.0
2313886-84,2023-11-01,REPUBLIC,100.0,1.0
2313886-87,2023-11-01,REPUBLIC,100.0,1.0
2388514-42,2023-11-01,PSD,80.0,1.0
2388514-47,2023-11-01,PSD,100.0,1.0
2390327-7,2023-11-01,PL,60.0,1.0
2390496-7,2023-11-01,PL,80.0,1.0
2394341-7,2023-11-01,PSD,100.0,1.0
2397801-8,2023-11-01,PP,60.0,1.0
